ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
Palladium,XPDUSD.pi,2023-01-19 21:00:00,1746.725,1759.995,1717.775,1718.195,25994
Palladium,XPDUSD.pi,2023-01-22 21:00:00,1717.565,1749.045,1696.055,1705.025,28225
Palladium,XPDUSD.pi,2023-01-23 21:00:00,1700.585,1755.045,1687.745,1728.275,24467
Palladium,XPDUSD.pi,2023-01-24 21:00:00,1727.745,1743.375,1682.485,1683.425,23035
Palladium,XPDUSD.pi,2023-01-25 21:00:00,1687.695,1708.135,1666.145,1669.215,24010
Palladium,XPDUSD.pi,2023-01-26 21:00:00,1651.315,1681.295,1594.525,1594.745,23930
Palladium,XPDUSD.pi,2023-01-29 21:00:00,1556.155,1650.995,1556.155,1636.235,24361
Palladium,XPDUSD.pi,2023-01-30 21:00:00,1632.755,1671.215,1591.525,1638.935,23773
Palladium,XPDUSD.pi,2023-01-31 21:00:00,1615.285,1704.135,1615.285,1654.455,28053
Palladium,XPDUSD.pi,2023-02-01 21:00:00,1640.515,1693.33,1635.85,1651.55,28189
Palladium,XPDUSD.pi,2023-02-02 21:00:00,1637.16,1699.02,1600.23,1600.23,30691
Palladium,XPDUSD.pi,2023-02-05 21:00:00,1622.21,1634.55,1556.07,1587.48,30388
Palladium,XPDUSD.pi,2023-02-06 21:00:00,1589.18,1668.91,1572.88,1634.84,31501
Palladium,XPDUSD.pi,2023-02-07 21:00:00,1634.25,1685.61,1629.73,1630.11,26589
Palladium,XPDUSD.pi,2023-02-08 21:00:00,1629.99,1678.86,1607.74,1619.4,24654
Palladium,XPDUSD.pi,2023-02-09 21:00:00,1620.02,1641.23,1525.5,1525.5,24306
Palladium,XPDUSD.pi,2023-02-12 21:00:00,1514.09,1580.23,1514.09,1555.38,17254
Palladium,XPDUSD.pi,2023-02-13 21:00:00,1555.23,1590.58,1469.07,1485.05,22438
Palladium,XPDUSD.pi,2023-02-14 21:00:00,1472.96,1506.485,1431.35,1454.97,18742
Palladium,XPDUSD.pi,2023-02-15 21:00:00,1449.82,1540.41,1442.5,1499.33,24567
Palladium,XPDUSD.pi,2023-02-16 21:00:00,1508.59,1512.74,1451.13,1477.67,27935
Palladium,XPDUSD.pi,2023-02-19 21:00:00,1485.93,1538.33,1484.59,1515.07,16200
Palladium,XPDUSD.pi,2023-02-20 21:00:00,1480.75,1538.56,1480.75,1504.73,26899
Palladium,XPDUSD.pi,2023-02-21 21:00:00,1508.62,1533.68,1462.87,1463.26,27740
Palladium,XPDUSD.pi,2023-02-22 21:00:00,1469.92,1494.02,1431.7,1432.48,28531
Palladium,XPDUSD.pi,2023-02-23 21:00:00,1425.04,1457.1,1362.41,1398.74,30136
Palladium,XPDUSD.pi,2023-02-26 21:00:00,1400.6,1466.47,1400.6,1411.29,27332
Palladium,XPDUSD.pi,2023-02-27 21:00:00,1396.04,1445.51,1390.53,1401.94,22797
Palladium,XPDUSD.pi,2023-02-28 21:00:00,1400.29,1457.58,1400.29,1439.29,22827
Palladium,XPDUSD.pi,2023-03-01 21:00:00,1418.44,1450.58,1415.82,1446.85,20613
Palladium,XPDUSD.pi,2023-03-02 21:00:00,1428.39,1462.56,1422.57,1449.69,18613
Palladium,XPDUSD.pi,2023-03-05 21:00:00,1436.16,1451.81,1411.88,1438.68,22756
Palladium,XPDUSD.pi,2023-03-06 21:00:00,1422.72,1449.29,1380.62,1384.11,22343
Palladium,XPDUSD.pi,2023-03-07 21:00:00,1372.2,1411.27,1360.31,1360.59,19501
Palladium,XPDUSD.pi,2023-03-08 21:00:00,1345.76,1410.37,1345.76,1374.16,20351
