ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 09:00:00,15421.82,15437.57,15414.07,15431.07,3316
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 10:00:00,15430.2,15448.57,15428.32,15445.45,3057
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 11:00:00,15445.57,15447.07,15414.32,15416.45,3704
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 12:00:00,15415.95,15439.07,15409.32,15413.57,4204
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 13:00:00,15412.2,15454.67,15381.57,15446.3,8467
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 14:00:00,15447.67,15450.05,15338.55,15340.17,10460
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 15:00:00,15339.3,15362.05,15313.17,15350.05,9151
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 16:00:00,15351.17,15373.17,15345.05,15355.8,8126
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 17:00:00,15355.42,15409.3,15326.92,15338.42,9055
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 18:00:00,15337.55,15342.05,15295.05,15299.17,9040
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 19:00:00,15298.8,15308.17,15280.17,15296.1,8709
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 20:00:00,15295.97,15304.6,15288.85,15301.6,2371
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 21:00:00,15302.37,15418.07,15206.22,15371.49,115888
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 22:00:00,15302.37,15308.49,15297.99,15305.37,1081
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-12 23:00:00,15305.62,15308.74,15298.49,15304.99,835
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 00:00:00,15304.37,15308.12,15295.37,15302.99,2080
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 01:00:00,15303.49,15312.24,15281.99,15287.49,3059
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 02:00:00,15287.87,15296.99,15271.24,15280.49,2789
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 03:00:00,15280.24,15285.24,15274.99,15277.62,1711
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 04:00:00,15276.99,15303.24,15274.74,15302.49,1483
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 05:00:00,15302.87,15307.49,15277.74,15284.62,2282
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 06:00:00,15284.74,15295.22,15265.84,15293.72,3070
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 07:00:00,15293.97,15328.34,15283.84,15300.34,6088
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 08:00:00,15299.97,15310.97,15278.59,15278.59,4685
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 09:00:00,15279.09,15295.09,15273.34,15287.59,3862
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 10:00:00,15287.22,15288.59,15255.59,15277.72,3646
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 11:00:00,15276.84,15309.34,15259.84,15305.09,3711
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 12:00:00,15306.09,15317.47,15206.22,15293.59,7854
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 13:00:00,15293.84,15359.19,15275.84,15346.82,9827
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 14:00:00,15346.44,15370.57,15253.19,15355.82,11054
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 15:00:00,15358.44,15402.07,15336.57,15379.19,9519
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 16:00:00,15379.57,15405.07,15353.07,15390.07,8889
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 17:00:00,15389.69,15418.07,15381.69,15402.94,8283
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 18:00:00,15403.82,15410.32,15322.82,15352.82,8505
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 19:00:00,15352.07,15361.07,15307.32,15353.99,9096
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 20:00:00,15353.37,15373.37,15346.99,15371.49,2479
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 21:00:00,15369.64,15513.84,15331.09,15476.27,109211
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 22:00:00,15369.64,15371.14,15363.14,15368.52,903
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-13 23:00:00,15368.27,15381.39,15364.89,15379.14,1021
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 00:00:00,15378.89,15397.89,15373.27,15396.14,2575
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 01:00:00,15395.89,15411.14,15388.89,15398.64,3198
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 02:00:00,15398.89,15407.39,15387.89,15406.64,2124
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 03:00:00,15407.89,15423.39,15404.89,15423.14,1983
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 04:00:00,15422.89,15424.39,15411.39,15412.64,1501
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 05:00:00,15411.14,15433.14,15408.64,15421.89,2597
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 06:00:00,15422.02,15427.99,15410.74,15416.74,2511
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 07:00:00,15415.49,15418.74,15396.74,15399.99,4882
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 08:00:00,15399.37,15406.99,15365.87,15396.74,4554
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 09:00:00,15396.99,15407.99,15386.49,15394.87,3541
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 10:00:00,15393.99,15425.24,15393.74,15415.87,3876
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 11:00:00,15415.24,15430.74,15398.99,15406.87,3343
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 12:00:00,15406.99,15436.62,15368.74,15415.62,7832
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 13:00:00,15414.87,15446.99,15336.09,15381.34,10202
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 14:00:00,15383.34,15468.34,15331.09,15453.59,10183
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 15:00:00,15453.97,15494.22,15426.72,15479.09,9137
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 16:00:00,15479.84,15508.59,15453.72,15504.72,8154
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 17:00:00,15505.22,15506.59,15479.34,15479.97,7104
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 18:00:00,15480.09,15488.34,15453.09,15486.34,7249
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 19:00:00,15486.59,15513.84,15464.84,15471.77,7998
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 20:00:00,15469.39,15497.14,15469.02,15476.27,2743
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 21:00:00,15475.03,15521.4,15160.23,15185.4,110984
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 22:00:00,15475.03,15485.78,15475.03,15479.65,1264
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-14 23:00:00,15479.53,15489.03,15476.28,15479.4,1241
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 00:00:00,15479.65,15496.28,15477.9,15488.78,2329
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 01:00:00,15488.65,15494.15,15475.9,15493.53,2694
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 02:00:00,15494.28,15509.15,15494.28,15501.9,2946
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 03:00:00,15502.15,15520.15,15500.53,15512.15,1802
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 04:00:00,15512.28,15521.4,15510.15,15516.15,1429
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 05:00:00,15515.9,15520.65,15506.15,15514.78,3078
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 06:00:00,15514.65,15514.65,15501.25,15505.63,3040
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 07:00:00,15505.13,15511.38,15455.25,15477.75,5834
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 08:00:00,15478.0,15481.5,15453.5,15456.88,4362
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 09:00:00,15457.13,15466.25,15444.38,15459.63,3686
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 10:00:00,15459.75,15472.5,15452.25,15470.75,2756
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 11:00:00,15468.75,15474.5,15451.88,15454.25,2986
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 12:00:00,15454.13,15474.0,15420.25,15423.13,5008
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 13:00:00,15423.25,15435.25,15291.35,15314.1,8814
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 14:00:00,15315.6,15333.73,15225.6,15225.98,10537
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 15:00:00,15226.48,15251.35,15215.1,15234.98,9574
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 16:00:00,15235.1,15269.35,15227.1,15264.1,8479
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 17:00:00,15264.48,15265.6,15167.85,15197.73,8322
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 18:00:00,15198.85,15198.85,15160.23,15178.6,8554
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 19:00:00,15178.73,15215.6,15162.1,15195.15,9338
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-15 20:00:00,15195.03,15203.15,15185.03,15185.4,2911
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-17 21:00:00,15204.49,15275.64,15153.89,15245.24,120370
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-17 22:00:00,15204.49,15227.64,15199.49,15225.64,1343
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-17 23:00:00,15225.39,15234.89,15218.64,15233.39,916
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 00:00:00,15233.39,15239.64,15227.39,15236.39,1549
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 01:00:00,15236.14,15238.39,15215.89,15219.39,2842
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 02:00:00,15219.39,15233.89,15218.89,15226.14,2382
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 03:00:00,15226.14,15233.64,15224.64,15231.89,1122
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 04:00:00,15232.14,15236.89,15229.64,15229.89,693
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 05:00:00,15229.89,15237.39,15225.39,15229.14,1413
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 06:00:00,15229.14,15238.89,15216.14,15224.39,2123
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 07:00:00,15224.39,15248.89,15211.89,15236.39,5811
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 08:00:00,15236.39,15247.14,15229.14,15232.14,3537
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 09:00:00,15232.14,15245.64,15231.64,15232.64,3045
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 10:00:00,15232.64,15241.14,15221.89,15230.14,2990
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 11:00:00,15229.64,15234.64,15153.89,15164.39,4659
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 12:00:00,15164.39,15194.39,15158.89,15184.14,4818
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 13:00:00,15184.14,15253.64,15166.14,15228.14,14903
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 14:00:00,15228.14,15257.89,15184.64,15220.39,18530
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 15:00:00,15220.14,15269.49,15207.89,15263.64,12064
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 16:00:00,15263.64,15275.64,15242.14,15252.14,8719
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 17:00:00,15252.39,15272.39,15241.14,15252.89,8366
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 18:00:00,15252.64,15268.24,15198.14,15213.14,8248
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 19:00:00,15213.14,15236.39,15203.64,15231.89,9418
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 20:00:00,15232.14,15251.64,15232.14,15245.24,1713
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 21:00:00,15248.19,15265.39,15078.74,15206.44,118071
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 22:00:00,15248.19,15253.34,15245.84,15249.34,764
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-18 23:00:00,15249.34,15251.09,15243.59,15247.34,653
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 00:00:00,15247.34,15259.84,15241.09,15247.34,1976
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 01:00:00,15247.34,15250.09,15229.84,15230.59,2286
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 02:00:00,15230.59,15238.34,15227.59,15236.34,1669
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 03:00:00,15236.34,15239.09,15230.59,15231.34,1089
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 04:00:00,15231.34,15232.84,15217.34,15221.79,932
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 05:00:00,15221.54,15225.14,15211.79,15219.54,1891
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 06:00:00,15219.29,15222.54,15204.79,15216.04,2404
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 07:00:00,15216.04,15252.14,15206.04,15247.64,4808
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 08:00:00,15247.39,15259.39,15244.14,15250.39,3115
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 09:00:00,15250.64,15263.14,15241.14,15259.64,2533
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 10:00:00,15259.64,15264.14,15251.14,15252.39,2080
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 11:00:00,15252.39,15265.39,15240.64,15250.14,2557
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 12:00:00,15250.14,15250.89,15208.14,15209.89,4508
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 13:00:00,15209.89,15214.64,15132.34,15133.09,15150
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 14:00:00,15132.84,15145.34,15078.74,15083.49,16350
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 15:00:00,15083.24,15123.59,15080.74,15120.84,11984
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 16:00:00,15121.09,15134.59,15088.34,15131.84,9889
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 17:00:00,15131.84,15201.69,15125.34,15194.94,10141
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 18:00:00,15195.69,15228.94,15170.94,15171.19,10809
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 19:00:00,15171.19,15211.59,15160.34,15199.34,10279
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 20:00:00,15199.34,15210.34,15198.09,15206.44,1527
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 21:00:00,15201.09,15257.64,14953.39,14958.74,133722
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 22:00:00,15201.09,15209.99,15200.84,15203.99,721
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-19 23:00:00,15203.99,15210.24,15198.74,15207.24,796
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 00:00:00,15207.49,15209.49,15185.99,15189.99,2096
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 01:00:00,15189.99,15198.49,15177.74,15190.24,2863
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 02:00:00,15190.24,15195.49,15179.99,15182.24,1965
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 03:00:00,15182.24,15185.74,15171.24,15173.74,1365
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 04:00:00,15173.74,15175.74,15166.24,15171.74,1010
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 05:00:00,15171.74,15185.84,15166.99,15176.39,1951
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 06:00:00,15176.39,15208.89,15175.39,15193.14,2960
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 07:00:00,15192.89,15212.64,15188.39,15205.39,5227
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 08:00:00,15205.64,15229.14,15188.64,15225.89,3890
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 09:00:00,15225.64,15233.39,15217.64,15230.14,2540
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 10:00:00,15230.39,15230.39,15212.14,15226.39,2329
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 11:00:00,15226.39,15235.14,15216.39,15225.89,2279
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 12:00:00,15225.89,15253.39,15221.89,15252.14,3197
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 13:00:00,15251.89,15257.64,15196.89,15235.74,12066
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 14:00:00,15235.99,15242.39,15179.14,15185.14,15028
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 15:00:00,15186.14,15199.14,15151.39,15198.14,10872
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 16:00:00,15198.14,15207.39,15181.39,15204.89,7536
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 17:00:00,15206.14,15208.64,15170.14,15194.14,8745
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 18:00:00,15191.99,15214.39,15110.14,15128.39,22336
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 19:00:00,15128.89,15148.14,14976.49,14980.24,19273
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 20:00:00,14980.74,14984.04,14953.39,14958.74,3546
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 21:00:00,14970.44,14975.84,14670.84,14678.69,158302
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 22:00:00,14970.44,14975.84,14944.09,14952.09,1979
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-20 23:00:00,14952.09,14959.34,14937.09,14940.59,1696
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 00:00:00,14940.34,14961.34,14918.34,14926.59,3929
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 01:00:00,14926.84,14937.59,14920.84,14922.84,3648
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 02:00:00,14922.59,14926.34,14908.09,14916.34,2581
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 03:00:00,14916.34,14930.09,14914.59,14923.59,1520
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 04:00:00,14923.59,14926.59,14914.59,14919.59,1300
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 05:00:00,14919.59,14926.09,14908.59,14915.84,2122
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 06:00:00,14915.84,14937.59,14914.34,14933.34,3038
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 07:00:00,14933.34,14940.34,14888.59,14923.84,7087
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 08:00:00,14923.84,14934.84,14879.34,14886.84,5376
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 09:00:00,14886.84,14900.59,14866.34,14871.09,4217
NASDAQ100 - MINI NASDAQ100 FULL0926|NASDAQ100 INDEX,NAS100.p,2023-09-21 10:00:00,14871.09,14873.34,14846.59,14858.09,4367
