ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 00:00:00,18451.62,18457.77,18417.3,18421.3,560
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 01:00:00,18421.3,18423.3,18414.8,18420.3,352
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 02:00:00,18420.3,18431.3,18418.3,18430.3,233
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 03:00:00,18430.3,18435.8,18425.3,18432.3,217
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 04:00:00,18432.8,18441.3,18429.3,18439.3,239
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 05:00:00,18439.3,18441.3,18423.3,18424.3,432
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 06:00:00,18424.3,18424.3,18396.6,18416.6,828
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 07:00:00,18416.6,18437.6,18394.6,18435.6,2903
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 08:00:00,18435.6,18476.6,18430.6,18436.6,2017
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 09:00:00,18436.6,18450.6,18420.6,18423.6,1648
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 10:00:00,18423.6,18460.6,18415.6,18456.6,1344
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 11:00:00,18456.6,18461.6,18417.6,18430.6,1202
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 12:00:00,18430.6,18459.6,18422.6,18452.6,1753
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 13:00:00,18452.6,18472.6,18443.6,18452.6,2369
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 14:00:00,18452.6,18482.6,18448.6,18470.6,1768
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 15:00:00,18470.6,18473.6,18452.6,18464.6,1195
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 16:00:00,18465.6,18473.6,18453.6,18455.6,579
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 17:00:00,18455.6,18455.6,18430.6,18431.6,738
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 18:00:00,18431.6,18433.6,18251.6,18270.6,4307
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 19:00:00,18269.6,18286.6,18228.6,18241.7,4915
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 21:00:00,18272.8,18277.6,18141.8,18253.89,55355
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-04 23:00:00,18265.8,18279.8,18259.8,18262.8,547
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 00:00:00,18265.8,18275.8,18212.3,18227.3,847
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 01:00:00,18226.8,18229.8,18172.8,18181.05,511
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 02:00:00,18180.3,18205.3,18180.05,18196.05,375
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 03:00:00,18195.05,18226.3,18192.05,18223.3,312
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 04:00:00,18222.3,18226.3,18214.3,18222.3,511
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 05:00:00,18222.3,18241.3,18219.3,18234.3,601
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 06:00:00,18235.3,18277.6,18216.6,18245.3,1584
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 07:00:00,18246.3,18262.1,18200.0,18225.0,3496
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 08:00:00,18225.0,18246.0,18158.7,18172.7,2262
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 09:00:00,18172.7,18188.0,18143.0,18185.0,2144
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 10:00:00,18184.0,18204.0,18169.0,18202.0,1461
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 11:00:00,18203.0,18210.0,18181.0,18183.0,1641
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 12:00:00,18182.0,18229.0,18141.8,18206.0,4010
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 13:00:00,18207.0,18237.0,18182.0,18214.5,4502
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 14:00:00,18213.5,18232.0,18170.0,18231.0,4355
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 15:00:00,18231.0,18249.0,18207.0,18245.0,3201
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 16:00:00,18245.0,18269.0,18239.0,18267.0,1378
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 17:00:00,18267.0,18271.0,18205.0,18213.0,1832
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 18:00:00,18213.0,18247.0,18201.0,18234.0,3024
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-05 19:00:00,18235.0,18254.0,18227.0,18241.1,1931
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-07 21:00:00,18238.6,18386.4,18220.1,18356.84,30673
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-07 23:00:00,18253.6,18259.6,18246.6,18253.6,253
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 00:00:00,18257.6,18263.5,18231.1,18252.1,557
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 01:00:00,18252.1,18259.1,18245.1,18251.6,351
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 02:00:00,18252.1,18259.85,18246.85,18259.85,252
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 03:00:00,18259.85,18259.85,18220.1,18226.1,263
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 04:00:00,18226.1,18234.1,18225.1,18230.1,106
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 05:00:00,18230.1,18247.1,18225.1,18244.6,300
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 06:00:00,18246.1,18262.4,18229.4,18234.1,858
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 07:00:00,18234.1,18333.4,18234.1,18315.4,2599
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 08:00:00,18315.4,18348.4,18292.4,18310.4,1831
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 09:00:00,18311.4,18349.4,18302.4,18348.4,1483
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 10:00:00,18348.4,18351.4,18322.4,18346.4,1127
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 11:00:00,18346.4,18356.4,18324.4,18338.4,1021
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 12:00:00,18338.4,18384.4,18327.4,18380.4,1364
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 13:00:00,18379.4,18386.4,18359.4,18366.4,2661
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 14:00:00,18366.4,18379.4,18326.4,18366.4,3011
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 15:00:00,18367.4,18382.4,18360.4,18369.4,2108
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 16:00:00,18370.4,18379.4,18350.4,18379.4,1235
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 17:00:00,18379.4,18381.4,18368.4,18379.4,930
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 18:00:00,18379.4,18380.4,18360.4,18371.4,723
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 19:00:00,18371.4,18373.4,18349.4,18351.5,880
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 21:00:00,18356.5,18359.1,18115.2,18192.25,35358
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-08 23:00:00,18360.6,18361.6,18349.6,18353.6,426
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 00:00:00,18351.6,18358.6,18329.1,18331.1,350
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 01:00:00,18332.1,18339.1,18323.6,18325.1,245
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 02:00:00,18325.1,18331.1,18323.1,18329.1,197
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 03:00:00,18329.1,18343.1,18325.85,18343.1,145
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 04:00:00,18344.1,18355.1,18342.1,18351.1,123
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 05:00:00,18351.1,18359.1,18341.1,18342.1,272
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 06:00:00,18342.1,18347.4,18326.4,18328.4,634
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 07:00:00,18328.4,18329.1,18266.4,18275.4,1772
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 08:00:00,18276.4,18298.4,18254.4,18264.4,1337
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 09:00:00,18264.4,18274.4,18235.4,18255.4,1639
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 10:00:00,18255.4,18264.4,18199.4,18220.4,1537
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 11:00:00,18221.4,18272.4,18220.4,18272.4,1379
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 12:00:00,18272.4,18292.4,18259.4,18259.4,1676
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 13:00:00,18259.4,18280.4,18183.4,18204.4,2699
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 14:00:00,18204.4,18222.4,18115.2,18139.4,3982
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 15:00:00,18140.4,18156.4,18127.4,18143.4,2922
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 16:00:00,18143.4,18164.4,18142.4,18149.4,1268
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 17:00:00,18150.4,18164.4,18143.4,18143.4,1162
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 18:00:00,18143.4,18156.4,18134.4,18139.4,1381
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 19:00:00,18138.4,18186.4,18124.4,18181.5,1729
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 21:00:00,18194.7,18295.0,18029.0,18135.7,49670
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-09 23:00:00,18184.7,18185.7,18181.7,18181.7,108
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 00:00:00,18180.7,18201.7,18180.7,18201.2,325
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 01:00:00,18201.2,18213.2,18198.2,18213.2,261
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 02:00:00,18213.2,18222.2,18208.2,18221.2,157
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 03:00:00,18221.2,18223.2,18212.2,18213.2,125
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 04:00:00,18212.7,18223.2,18212.2,18216.2,102
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 05:00:00,18216.2,18223.2,18197.2,18202.7,281
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 06:00:00,18202.7,18241.0,18198.2,18222.0,790
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 07:00:00,18222.0,18267.5,18220.0,18251.0,2164
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 08:00:00,18251.0,18278.0,18240.0,18274.0,1496
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 09:00:00,18274.0,18279.0,18236.0,18244.0,1164
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 10:00:00,18244.0,18281.0,18240.0,18277.0,1026
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 11:00:00,18276.0,18295.0,18274.0,18280.0,1035
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 12:00:00,18279.0,18281.0,18069.0,18085.0,4903
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 13:00:00,18086.0,18132.0,18029.0,18109.0,6444
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 14:00:00,18108.0,18203.5,18100.0,18166.5,4480
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 15:00:00,18166.5,18168.5,18130.5,18142.5,2650
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 16:00:00,18142.5,18156.5,18126.5,18151.5,1454
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 17:00:00,18151.5,18166.5,18099.5,18133.5,3398
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 18:00:00,18133.5,18147.5,18105.5,18106.5,3464
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 19:00:00,18106.5,18150.5,18101.5,18139.6,2454
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 21:00:00,18125.9,18163.8,17914.78,18089.78,46923
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-10 23:00:00,18105.43,18122.65,18098.0,18110.43,945
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 00:00:00,18101.43,18131.5,18100.43,18121.5,561
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 01:00:00,18120.5,18143.5,18111.5,18136.5,407
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 02:00:00,18137.5,18148.5,18134.5,18137.5,207
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 03:00:00,18137.5,18157.5,18136.5,18149.25,235
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 04:00:00,18149.5,18152.5,18140.5,18148.5,171
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 05:00:00,18148.5,18157.5,18143.5,18149.5,271
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 06:00:00,18149.5,18163.8,18123.8,18124.8,744
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 07:00:00,18124.8,18153.8,18122.8,18143.8,2872
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 08:00:00,18144.8,18156.8,18078.8,18078.8,2135
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 09:00:00,18078.8,18098.8,18055.8,18069.8,2146
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 10:00:00,18069.8,18075.8,18029.8,18051.8,1925
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 11:00:00,18051.8,18060.8,18004.8,18017.8,2177
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 12:00:00,18016.8,18121.8,18003.0,18102.8,4481
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 13:00:00,18102.8,18137.8,18069.8,18073.8,4613
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 14:00:00,18073.8,18074.8,17915.8,17962.8,5000
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 15:00:00,17962.8,18046.8,17957.8,18043.8,2637
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 16:00:00,18044.8,18049.8,18028.8,18043.8,1678
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 17:00:00,18044.8,18090.8,18033.8,18085.8,1851
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 18:00:00,18086.8,18111.8,18084.8,18095.8,1303
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 19:00:00,18095.8,18111.8,18091.8,18095.9,1078
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 21:00:00,18096.9,18217.8,17884.8,17894.0,46688
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-11 23:00:00,18103.0,18104.0,18082.0,18097.0,268
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 00:00:00,18096.0,18102.5,18069.5,18098.5,507
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 01:00:00,18098.5,18109.5,18082.5,18108.5,303
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 02:00:00,18108.5,18109.5,18100.0,18105.5,180
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 03:00:00,18105.5,18114.5,18096.5,18097.5,155
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 04:00:00,18096.5,18109.5,18096.5,18102.5,126
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 05:00:00,18102.5,18125.5,18092.5,18115.5,364
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 06:00:00,18115.5,18171.8,18114.5,18166.8,963
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 07:00:00,18169.0,18201.8,18162.8,18190.8,2454
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 08:00:00,18190.8,18217.8,18185.8,18195.8,1805
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 09:00:00,18196.8,18199.8,18130.5,18155.8,1581
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 10:00:00,18155.8,18176.8,18123.8,18142.8,1743
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 11:00:00,18143.8,18175.8,18137.8,18162.8,1939
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 12:00:00,18161.8,18172.8,18006.8,18009.8,2895
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 13:00:00,18008.8,18090.8,17959.8,18054.8,4993
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 14:00:00,18054.8,18054.8,17908.8,17914.8,4969
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 15:00:00,17914.8,18001.8,17907.8,17988.8,2564
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 16:00:00,17988.8,17989.8,17923.8,17933.8,2154
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 17:00:00,17934.8,17942.8,17896.8,17921.8,2016
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 18:00:00,17921.8,17940.8,17889.8,17891.8,2361
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-12 19:00:00,17891.8,17931.8,17884.8,17904.9,1922
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-14 21:00:00,17938.9,18250.7,17917.9,17940.9,52745
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-14 23:00:00,17940.9,17962.9,17938.9,17946.9,605
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 00:00:00,17959.9,17962.9,17927.15,17955.9,1109
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 01:00:00,17955.9,17965.4,17926.4,17963.15,793
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 02:00:00,17962.9,17980.4,17961.9,17970.4,579
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 03:00:00,17970.4,17981.4,17955.4,17970.4,414
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 04:00:00,17971.4,17989.4,17965.9,17987.4,281
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 05:00:00,17987.4,18052.4,17987.4,18033.4,681
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 06:00:00,18033.4,18058.7,18012.3,18045.7,1507
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 07:00:00,18045.7,18118.7,18045.7,18114.7,3777
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 08:00:00,18114.7,18148.7,18106.7,18124.7,2034
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 09:00:00,18125.7,18143.7,18106.7,18124.7,1868
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 10:00:00,18124.7,18149.7,18118.7,18132.7,1402
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 11:00:00,18133.7,18176.7,18132.7,18175.7,1480
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 12:00:00,18175.7,18248.7,18156.7,18220.7,2259
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 13:00:00,18221.7,18250.7,18211.7,18217.7,2814
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 14:00:00,18217.7,18225.7,18087.7,18092.7,4777
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 15:00:00,18091.7,18092.7,18028.7,18084.7,2878
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 16:00:00,18085.7,18097.7,18026.7,18047.7,1979
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 17:00:00,18047.7,18055.7,17950.7,17988.7,3345
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 18:00:00,17988.7,17988.7,17947.7,17969.7,3073
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 19:00:00,17967.7,17969.7,17936.7,17948.8,2606
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 21:00:00,17947.4,17953.3,17766.2,17818.4,58508
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-15 23:00:00,17945.4,17951.4,17919.4,17946.4,548
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 00:00:00,17947.4,17953.3,17906.9,17912.9,748
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 01:00:00,17912.9,17916.65,17878.9,17887.9,552
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 02:00:00,17887.9,17892.65,17828.65,17853.9,689
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 03:00:00,17853.9,17855.4,17826.4,17850.9,483
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 04:00:00,17850.9,17856.65,17824.4,17849.9,519
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 05:00:00,17849.9,17892.9,17844.4,17883.9,734
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 06:00:00,17883.9,17890.2,17825.2,17862.2,1713
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 07:00:00,17861.2,17867.2,17801.2,17845.2,4832
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 08:00:00,17845.2,17853.2,17807.2,17826.2,2539
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 09:00:00,17826.2,17850.2,17804.2,17822.2,2313
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 10:00:00,17822.2,17842.2,17805.2,17830.2,1832
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 11:00:00,17830.2,17921.2,17826.2,17917.2,1829
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 12:00:00,17917.2,17925.2,17861.2,17898.2,2165
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 13:00:00,17898.2,17902.2,17766.2,17813.2,4355
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 14:00:00,17813.2,17850.2,17774.2,17781.2,4894
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 15:00:00,17781.2,17856.2,17776.2,17835.2,3276
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 16:00:00,17835.2,17847.2,17815.2,17843.2,2247
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 17:00:00,17844.2,17852.2,17779.2,17828.2,4130
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 18:00:00,17828.2,17885.2,17799.0,17858.2,3611
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 19:00:00,17858.2,17860.2,17804.2,17813.3,2353
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 21:00:00,17831.3,17959.2,17779.2,17822.87,59466
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-16 23:00:00,17838.4,17868.98,17838.4,17865.4,341
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 00:00:00,17876.4,17876.4,17800.9,17810.9,812
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 01:00:00,17810.4,17835.65,17803.9,17832.65,668
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 02:00:00,17832.4,17844.9,17826.9,17840.9,366
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 03:00:00,17840.9,17842.9,17828.9,17834.4,321
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 04:00:00,17834.4,17844.9,17825.9,17836.9,314
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 05:00:00,17836.9,17848.9,17802.9,17818.65,938
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 06:00:00,17818.65,17823.9,17779.2,17801.2,1742
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 07:00:00,17802.2,17878.2,17789.2,17878.2,4005
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 08:00:00,17878.2,17927.2,17861.2,17916.2,2529
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 09:00:00,17916.0,17941.5,17885.2,17934.2,2052
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 10:00:00,17933.2,17959.2,17922.2,17924.2,1914
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 11:00:00,17924.2,17937.2,17897.2,17903.2,1610
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 12:00:00,17902.2,17941.2,17882.2,17933.2,2553
DAX40 FULL0926|DAX40 PERF INDEX,GER40.p,2024-04-17 13:00:00,17933.2,17958.2,17897.2,17901.2,4214
