datetime,open,high,low,close,tick_volume
2021-04-07 21:00:00,0.76132,0.76174,0.7608,0.76124,764
2021-04-08 01:00:00,0.76124,0.76284,0.76028,0.76283,1142
2021-04-08 05:00:00,0.76283,0.76484,0.76236,0.76294,1714
2021-04-08 09:00:00,0.76294,0.76476,0.76246,0.76451,1594
2021-04-08 13:00:00,0.76451,0.76602,0.7632,0.76519,2685
2021-04-08 17:00:00,0.76519,0.76563,0.76481,0.76525,528
2021-04-08 21:00:00,0.76525,0.7661,0.76462,0.76595,913
2021-04-09 01:00:00,0.76595,0.76596,0.76307,0.76326,1231
2021-04-09 05:00:00,0.76326,0.76326,0.75884,0.76181,2474
2021-04-09 09:00:00,0.76181,0.7641,0.76109,0.76174,2066
2021-04-09 13:00:00,0.76174,0.76318,0.76103,0.76249,2421
2021-04-09 17:00:00,0.76249,0.7628,0.7618,0.76186,951
2021-04-11 21:00:00,0.76186,0.76288,0.76128,0.76166,953
2021-04-12 01:00:00,0.76166,0.76166,0.7595,0.76039,1455
2021-04-12 05:00:00,0.76039,0.76205,0.75971,0.76169,1856
2021-04-12 09:00:00,0.76169,0.76354,0.76169,0.76314,1505
2021-04-12 13:00:00,0.76314,0.76357,0.7612,0.76258,1812
2021-04-12 17:00:00,0.76258,0.76266,0.76118,0.76232,635
2021-04-12 21:00:00,0.76232,0.76307,0.76106,0.76116,770
2021-04-13 01:00:00,0.76116,0.76154,0.75961,0.75988,1325
2021-04-13 05:00:00,0.75988,0.76224,0.75951,0.76171,1808
2021-04-13 09:00:00,0.76171,0.76214,0.75851,0.76128,2852
2021-04-13 13:00:00,0.76128,0.76364,0.76112,0.76318,2526
2021-04-13 17:00:00,0.76318,0.76486,0.76318,0.76436,792
2021-04-13 21:00:00,0.76436,0.7653,0.76388,0.76398,896
2021-04-14 01:00:00,0.76398,0.7668,0.76348,0.76636,1708
2021-04-14 05:00:00,0.76636,0.76928,0.76625,0.76896,2141
2021-04-14 09:00:00,0.76896,0.76956,0.76806,0.76849,1730
2021-04-14 13:00:00,0.76849,0.7738,0.7683,0.77346,2699
2021-04-14 17:00:00,0.77346,0.77346,0.77188,0.77235,1044
2021-04-14 21:00:00,0.77235,0.77398,0.77195,0.77392,786
2021-04-15 01:00:00,0.77392,0.77454,0.77057,0.77082,1820
2021-04-15 05:00:00,0.77082,0.77591,0.77078,0.77546,2158
2021-04-15 09:00:00,0.77546,0.77612,0.77391,0.77444,2267
2021-04-15 13:00:00,0.77444,0.7758,0.77387,0.775,2886
2021-04-15 17:00:00,0.775,0.77574,0.77388,0.77517,935
2021-04-15 21:00:00,0.77517,0.77557,0.77384,0.77388,938
2021-04-16 01:00:00,0.77388,0.77402,0.77241,0.77385,1582
2021-04-16 05:00:00,0.77385,0.77468,0.77277,0.77418,2013
2021-04-16 09:00:00,0.77418,0.7759,0.77366,0.77458,1805
2021-04-16 13:00:00,0.77458,0.77462,0.77301,0.77356,1683
2021-04-16 17:00:00,0.77356,0.77411,0.77302,0.77356,554
2021-04-18 21:00:00,0.77356,0.77356,0.77117,0.77144,1019
2021-04-19 01:00:00,0.77144,0.7738,0.77062,0.77356,1387
2021-04-19 05:00:00,0.77356,0.77844,0.7729,0.77787,2340
2021-04-19 09:00:00,0.77787,0.77832,0.77641,0.77758,1756
2021-04-19 13:00:00,0.77758,0.77767,0.77526,0.77572,2117
2021-04-19 17:00:00,0.77572,0.77616,0.77506,0.77616,769
2021-04-19 21:00:00,0.77616,0.7772,0.7753,0.77686,738
2021-04-20 01:00:00,0.77686,0.78008,0.7765,0.77978,1730
2021-04-20 05:00:00,0.77978,0.78159,0.77896,0.77943,2376
2021-04-20 09:00:00,0.77943,0.77957,0.77606,0.7771,1987
2021-04-20 13:00:00,0.7771,0.77836,0.77298,0.7733,2914
2021-04-20 17:00:00,0.7733,0.77337,0.77092,0.77282,972
2021-04-20 21:00:00,0.77282,0.77362,0.772,0.77248,914
2021-04-21 01:00:00,0.77248,0.77327,0.77048,0.77098,1837
2021-04-21 05:00:00,0.77098,0.77266,0.76995,0.7713,2383
2021-04-21 09:00:00,0.7713,0.77303,0.77102,0.77182,1724
2021-04-21 13:00:00,0.77182,0.77622,0.77066,0.77498,3149
2021-04-21 17:00:00,0.77498,0.77571,0.77498,0.77529,554
2021-04-21 21:00:00,0.77529,0.77647,0.77484,0.77588,715
2021-04-22 01:00:00,0.77588,0.77636,0.77412,0.77436,1620
2021-04-22 05:00:00,0.77436,0.77624,0.77385,0.77398,2149
2021-04-22 09:00:00,0.77398,0.77538,0.77306,0.77369,1987
2021-04-22 13:00:00,0.77369,0.77388,0.77096,0.77242,2995
2021-04-22 17:00:00,0.77242,0.77246,0.76906,0.77059,2696
2021-04-22 21:00:00,0.77059,0.77196,0.76984,0.77113,1011
2021-04-23 01:00:00,0.77113,0.77364,0.77084,0.77346,1375
2021-04-23 05:00:00,0.77346,0.77443,0.77258,0.77353,1876
2021-04-23 09:00:00,0.77353,0.77446,0.77271,0.77408,1688
2021-04-23 13:00:00,0.77408,0.77452,0.77252,0.77406,2589
2021-04-23 17:00:00,0.77406,0.77604,0.77402,0.77467,1198
2021-04-25 21:00:00,0.77467,0.77616,0.77399,0.77571,982
2021-04-26 01:00:00,0.77571,0.77808,0.77562,0.7774,1719
2021-04-26 05:00:00,0.7774,0.77846,0.77654,0.77771,2252
2021-04-26 09:00:00,0.77771,0.77976,0.77754,0.77912,1844
2021-04-26 13:00:00,0.77912,0.78151,0.77855,0.78014,2106
2021-04-26 17:00:00,0.78014,0.78068,0.77976,0.77992,670
2021-04-26 21:00:00,0.77992,0.78046,0.77893,0.77934,895
2021-04-27 01:00:00,0.77934,0.77968,0.77801,0.77905,1257
2021-04-27 05:00:00,0.77905,0.77998,0.77702,0.77712,1779
2021-04-27 09:00:00,0.77712,0.77873,0.7766,0.77768,1718
2021-04-27 13:00:00,0.77768,0.77802,0.77642,0.7767,2125
2021-04-27 17:00:00,0.7767,0.77724,0.77616,0.77678,690
2021-04-27 21:00:00,0.77678,0.77722,0.77517,0.77546,759
2021-04-28 01:00:00,0.77546,0.77606,0.77253,0.7744,1837
2021-04-28 05:00:00,0.7744,0.775,0.7732,0.77453,1683
2021-04-28 09:00:00,0.77453,0.77532,0.77406,0.77473,1640
2021-04-28 13:00:00,0.77473,0.7774,0.7741,0.77673,2251
2021-04-28 17:00:00,0.77673,0.78012,0.77524,0.77914,3828
2021-04-28 21:00:00,0.77914,0.78078,0.77852,0.78052,834
2021-04-29 01:00:00,0.78052,0.78181,0.77828,0.77876,1374
2021-04-29 05:00:00,0.77876,0.77972,0.77734,0.77776,1863
2021-04-29 09:00:00,0.77776,0.78023,0.77748,0.7794,2112
2021-04-29 13:00:00,0.7794,0.77944,0.77504,0.77637,3480
2021-04-29 17:00:00,0.77637,0.77772,0.77598,0.77668,856
2021-04-29 21:00:00,0.77668,0.77842,0.77648,0.77788,876
2021-04-30 01:00:00,0.77788,0.77836,0.777,0.77795,1194
2021-04-30 05:00:00,0.77795,0.77805,0.77599,0.77686,1676
2021-04-30 09:00:00,0.77686,0.77734,0.77475,0.77582,2070
2021-04-30 13:00:00,0.77582,0.77644,0.77042,0.77108,3888
2021-04-30 17:00:00,0.77108,0.77162,0.76962,0.7712,1534
2021-05-02 21:00:00,0.7712,0.77327,0.7712,0.77317,763
2021-05-03 01:00:00,0.77317,0.77328,0.77144,0.7719,1122
2021-05-03 05:00:00,0.7719,0.77317,0.77062,0.7726,1892
2021-05-03 09:00:00,0.7726,0.77447,0.7718,0.77305,1832
2021-05-03 13:00:00,0.77305,0.77652,0.77305,0.77574,2484
2021-05-03 17:00:00,0.77574,0.77668,0.7757,0.77622,627
2021-05-03 21:00:00,0.77622,0.77647,0.77476,0.77545,686
2021-05-04 01:00:00,0.77545,0.7755,0.77354,0.77442,1478
2021-05-04 05:00:00,0.77442,0.77488,0.7712,0.7716,2069
2021-05-04 09:00:00,0.7716,0.77226,0.76972,0.77106,2316
2021-05-04 13:00:00,0.77106,0.77226,0.76751,0.76966,4670
2021-05-04 17:00:00,0.76966,0.77146,0.76954,0.7708,1454
2021-05-04 21:00:00,0.7708,0.7729,0.77066,0.77268,854
2021-05-05 01:00:00,0.77268,0.77382,0.77241,0.77318,1020
2021-05-05 05:00:00,0.77318,0.77334,0.77042,0.77204,2090
2021-05-05 09:00:00,0.77204,0.77442,0.77197,0.77378,1937
2021-05-05 13:00:00,0.77378,0.77546,0.77275,0.77411,2509
2021-05-05 17:00:00,0.77411,0.77496,0.7739,0.77474,624
2021-05-05 21:00:00,0.77474,0.77537,0.77418,0.77422,569
2021-05-06 01:00:00,0.77422,0.77578,0.77012,0.77247,2415
2021-05-06 05:00:00,0.77247,0.7756,0.7724,0.77454,1966
2021-05-06 09:00:00,0.77454,0.77608,0.77386,0.77436,2179
2021-05-06 13:00:00,0.77436,0.77761,0.77388,0.77726,2879
2021-05-06 17:00:00,0.77726,0.7788,0.77714,0.77843,1036
2021-05-06 21:00:00,0.77843,0.77884,0.77792,0.77805,646
2021-05-07 01:00:00,0.77805,0.77919,0.77732,0.77754,1123
2021-05-07 05:00:00,0.77754,0.77816,0.77614,0.77761,1527
2021-05-07 09:00:00,0.77761,0.78346,0.77666,0.78202,4026
2021-05-07 13:00:00,0.78202,0.78626,0.77928,0.78442,4540
2021-05-07 17:00:00,0.78442,0.78523,0.78381,0.78441,1077
2021-05-09 21:00:00,0.78441,0.78625,0.78398,0.78488,1086
2021-05-10 01:00:00,0.78488,0.78534,0.78382,0.78462,1265
2021-05-10 05:00:00,0.78462,0.78748,0.78462,0.78716,2275
2021-05-10 09:00:00,0.78716,0.7891,0.78686,0.78878,1810
2021-05-10 13:00:00,0.78878,0.78896,0.78614,0.78636,2775
2021-05-10 17:00:00,0.78636,0.78639,0.78271,0.78338,1251
2021-05-10 21:00:00,0.78338,0.78424,0.78232,0.78264,1324
2021-05-11 01:00:00,0.78264,0.7845,0.7822,0.78248,1997
2021-05-11 05:00:00,0.78248,0.7848,0.78214,0.78477,2175
2021-05-11 09:00:00,0.78477,0.78532,0.78312,0.78312,2215
2021-05-11 13:00:00,0.78312,0.78564,0.78202,0.78389,4655
2021-05-11 17:00:00,0.78389,0.78482,0.78354,0.78436,1616
2021-05-11 21:00:00,0.78436,0.7846,0.7819,0.78232,919
2021-05-12 01:00:00,0.78232,0.78269,0.7786,0.77907,2221
2021-05-12 05:00:00,0.77907,0.78167,0.779,0.78048,2036
2021-05-12 09:00:00,0.78048,0.78112,0.77554,0.78008,4093
2021-05-12 13:00:00,0.78008,0.7814,0.77214,0.77298,6936
2021-05-12 17:00:00,0.77298,0.77465,0.77198,0.77251,2544
2021-05-12 21:00:00,0.77251,0.77395,0.77176,0.7731,961
2021-05-13 01:00:00,0.7731,0.77463,0.77172,0.77256,2032
2021-05-13 05:00:00,0.77256,0.77372,0.76954,0.77068,2859
2021-05-13 09:00:00,0.77068,0.77236,0.76882,0.77195,3418
2021-05-13 13:00:00,0.77195,0.77415,0.77154,0.77272,4000
2021-05-13 17:00:00,0.77272,0.7736,0.77072,0.77283,2503
2021-05-13 21:00:00,0.77283,0.77328,0.77142,0.77216,839
2021-05-14 01:00:00,0.77216,0.77335,0.77176,0.77262,1782
2021-05-14 05:00:00,0.77262,0.77465,0.77248,0.77445,2334
2021-05-14 09:00:00,0.77445,0.77633,0.77344,0.77584,2802
2021-05-14 13:00:00,0.77584,0.77812,0.77551,0.77771,3143
2021-05-14 17:00:00,0.77771,0.77873,0.7774,0.7776,922
2021-05-16 21:00:00,0.7776,0.779,0.77582,0.77606,1023
2021-05-17 01:00:00,0.77606,0.77656,0.77478,0.7752,1525
2021-05-17 05:00:00,0.7752,0.77672,0.77452,0.77608,1783
2021-05-17 09:00:00,0.77608,0.77625,0.77306,0.77384,1647
2021-05-17 13:00:00,0.77384,0.77712,0.77364,0.77694,3579
2021-05-17 17:00:00,0.77694,0.77734,0.77616,0.7766,1119
2021-05-17 21:00:00,0.7766,0.77797,0.77605,0.7777,678
2021-05-18 01:00:00,0.7777,0.77971,0.77758,0.77872,1603
2021-05-18 05:00:00,0.77872,0.78136,0.77838,0.78008,1852
2021-05-18 09:00:00,0.78008,0.78098,0.77924,0.78052,1467
2021-05-18 13:00:00,0.78052,0.78064,0.77788,0.77962,3046
2021-05-18 17:00:00,0.77962,0.78054,0.77898,0.77909,1163
2021-05-18 21:00:00,0.77909,0.78022,0.77838,0.7792,829
2021-05-19 01:00:00,0.7792,0.77948,0.77789,0.77848,1808
2021-05-19 05:00:00,0.77848,0.7793,0.77466,0.77556,2735
2021-05-19 09:00:00,0.77556,0.77635,0.7732,0.77346,2783
2021-05-19 13:00:00,0.77346,0.77632,0.77323,0.77571,5208
2021-05-19 17:00:00,0.77571,0.77619,0.7711,0.77269,5706
2021-05-19 21:00:00,0.77269,0.77378,0.77176,0.77354,1325
2021-05-20 01:00:00,0.77354,0.775,0.77164,0.7749,2369
2021-05-20 05:00:00,0.7749,0.77638,0.77366,0.77422,2117
2021-05-20 09:00:00,0.77422,0.77653,0.77343,0.776,1963
2021-05-20 13:00:00,0.776,0.77815,0.77565,0.77686,2954
2021-05-20 17:00:00,0.77686,0.77778,0.77628,0.77757,1143
2021-05-20 21:00:00,0.77757,0.77782,0.77657,0.7768,818
2021-05-21 01:00:00,0.7768,0.77695,0.77532,0.77566,1480
2021-05-21 05:00:00,0.77566,0.77612,0.77371,0.77537,2066
2021-05-21 09:00:00,0.77537,0.77828,0.77537,0.77787,2041
2021-05-21 13:00:00,0.77787,0.77824,0.77191,0.77206,3426
2021-05-21 17:00:00,0.77206,0.77382,0.77206,0.77344,1481
2021-05-23 21:00:00,0.77344,0.77437,0.77081,0.77262,940
2021-05-24 01:00:00,0.77262,0.773,0.77137,0.77286,1538
2021-05-24 05:00:00,0.77286,0.77441,0.77062,0.77189,1995
2021-05-24 09:00:00,0.77189,0.77378,0.7711,0.77372,1822
2021-05-24 13:00:00,0.77372,0.77555,0.77336,0.7744,2085
2021-05-24 17:00:00,0.7744,0.77578,0.77412,0.7753,596
2021-05-24 21:00:00,0.7753,0.77574,0.77466,0.77546,726
2021-05-25 01:00:00,0.77546,0.77612,0.77498,0.77594,1332
2021-05-25 05:00:00,0.77594,0.77763,0.77502,0.7767,2329
2021-05-25 09:00:00,0.7767,0.7772,0.77551,0.77585,1598
2021-05-25 13:00:00,0.77585,0.77699,0.7733,0.77454,3219
2021-05-25 17:00:00,0.77454,0.77592,0.77442,0.77538,1076
2021-05-25 21:00:00,0.77538,0.77598,0.77482,0.77522,790
2021-05-26 01:00:00,0.77522,0.77958,0.7751,0.77917,2095
2021-05-26 05:00:00,0.77917,0.7794,0.77716,0.77774,2124
2021-05-26 09:00:00,0.77774,0.77834,0.7754,0.77594,1963
2021-05-26 13:00:00,0.77594,0.77628,0.77313,0.77428,2684
2021-05-26 17:00:00,0.77428,0.77484,0.77377,0.77428,1258
2021-05-26 21:00:00,0.77428,0.77449,0.77266,0.7734,800
2021-05-27 01:00:00,0.7734,0.77429,0.77235,0.77408,1318
2021-05-27 05:00:00,0.77408,0.77555,0.77382,0.77398,1944
2021-05-27 09:00:00,0.77398,0.7756,0.77373,0.77387,2288
2021-05-27 13:00:00,0.77387,0.77577,0.77276,0.77317,2900
2021-05-27 17:00:00,0.77317,0.7747,0.7731,0.77432,873
2021-05-27 21:00:00,0.77432,0.77446,0.7737,0.77398,599
2021-05-28 01:00:00,0.77398,0.77472,0.77385,0.77424,880
2021-05-28 05:00:00,0.77424,0.7747,0.77144,0.77308,1959
2021-05-28 09:00:00,0.77308,0.77308,0.76775,0.76809,2405
2021-05-28 13:00:00,0.76809,0.7716,0.76804,0.77144,3028
2021-05-28 17:00:00,0.77144,0.77156,0.77048,0.77131,947
2021-05-30 21:00:00,0.77131,0.77153,0.77008,0.7712,645
2021-05-31 01:00:00,0.7712,0.7729,0.77096,0.77269,1049
2021-05-31 05:00:00,0.77269,0.77394,0.77216,0.77385,1324
2021-05-31 09:00:00,0.77385,0.77394,0.7731,0.77358,938
2021-05-31 13:00:00,0.77358,0.77414,0.77332,0.7738,892
2021-05-31 17:00:00,0.7738,0.77408,0.77295,0.7734,703
2021-05-31 21:00:00,0.7734,0.77482,0.77316,0.7748,429
2021-06-01 01:00:00,0.7748,0.77683,0.7738,0.77452,1495
2021-06-01 05:00:00,0.77452,0.77678,0.77339,0.77424,2010
2021-06-01 09:00:00,0.77424,0.7749,0.7731,0.77404,1443
2021-06-01 13:00:00,0.77404,0.77693,0.77338,0.77582,2815
2021-06-01 17:00:00,0.77582,0.77642,0.7751,0.77524,659
2021-06-01 21:00:00,0.77524,0.77694,0.77481,0.77614,864
2021-06-02 01:00:00,0.77614,0.77736,0.77466,0.77468,1134
2021-06-02 05:00:00,0.77468,0.77506,0.77181,0.77208,2031
2021-06-02 09:00:00,0.77208,0.77411,0.77154,0.77371,1569
2021-06-02 13:00:00,0.77371,0.7756,0.77305,0.775,1455
2021-06-02 17:00:00,0.775,0.77557,0.7745,0.7752,611
2021-06-02 21:00:00,0.7752,0.77538,0.77432,0.77518,334
2021-06-03 01:00:00,0.77518,0.77532,0.77376,0.77394,807
2021-06-03 05:00:00,0.77394,0.77404,0.77168,0.77301,1430
2021-06-03 09:00:00,0.77301,0.77418,0.7696,0.76964,2764
2021-06-03 13:00:00,0.76964,0.76998,0.76488,0.76522,3345
2021-06-03 17:00:00,0.76522,0.76608,0.76456,0.76596,745
2021-06-03 21:00:00,0.76596,0.76662,0.76513,0.76593,852
2021-06-04 01:00:00,0.76593,0.76648,0.76528,0.76607,1053
2021-06-04 05:00:00,0.76607,0.76711,0.76516,0.76629,1444
2021-06-04 09:00:00,0.76629,0.77192,0.76576,0.77156,3466
2021-06-04 13:00:00,0.77156,0.77441,0.77139,0.774,2690
2021-06-04 17:00:00,0.774,0.77452,0.77357,0.77394,494
2021-06-06 21:00:00,0.77394,0.77486,0.773,0.77384,480
2021-06-07 01:00:00,0.77384,0.77429,0.77308,0.77388,880
2021-06-07 05:00:00,0.77388,0.77544,0.77266,0.77511,1569
2021-06-07 09:00:00,0.77511,0.77644,0.77431,0.77618,1352
2021-06-07 13:00:00,0.77618,0.77658,0.77538,0.77636,1621
2021-06-07 17:00:00,0.77636,0.77646,0.77548,0.77548,373
2021-06-07 21:00:00,0.77548,0.77635,0.7752,0.77534,504
2021-06-08 01:00:00,0.77534,0.77584,0.77428,0.77438,838
2021-06-08 05:00:00,0.77438,0.77542,0.77356,0.77462,1318
2021-06-08 09:00:00,0.77462,0.77559,0.77351,0.77405,1671
2021-06-08 13:00:00,0.77405,0.77524,0.77318,0.77378,2332
2021-06-08 17:00:00,0.77378,0.77438,0.77352,0.77379,514
2021-06-08 21:00:00,0.77379,0.77433,0.77343,0.77432,483
2021-06-09 01:00:00,0.77432,0.77443,0.77333,0.77388,645
2021-06-09 05:00:00,0.77388,0.77528,0.77378,0.77474,1073
2021-06-09 09:00:00,0.77474,0.7753,0.77418,0.77471,1095
2021-06-09 13:00:00,0.77471,0.77623,0.77244,0.77308,1899
2021-06-09 17:00:00,0.77308,0.77387,0.77262,0.77318,609
2021-06-09 21:00:00,0.77318,0.77341,0.77222,0.77232,366
2021-06-10 01:00:00,0.77232,0.77368,0.77224,0.77328,799
2021-06-10 05:00:00,0.77328,0.77429,0.77276,0.77394,1248
2021-06-10 09:00:00,0.77394,0.7753,0.77169,0.775,3335
2021-06-10 13:00:00,0.775,0.77635,0.77264,0.77568,3635
2021-06-10 17:00:00,0.77568,0.77598,0.7752,0.77546,718
2021-06-10 21:00:00,0.77546,0.77573,0.77472,0.77516,449
2021-06-11 01:00:00,0.77516,0.77553,0.77458,0.77524,627
2021-06-11 05:00:00,0.77524,0.77755,0.77504,0.77612,1383
2021-06-11 09:00:00,0.77612,0.77658,0.77234,0.77283,1636
2021-06-11 13:00:00,0.77283,0.77327,0.76883,0.77001,2166
2021-06-11 17:00:00,0.77001,0.77078,0.7695,0.77059,446
2021-06-13 21:00:00,0.77059,0.771,0.76978,0.76978,413
2021-06-14 01:00:00,0.76978,0.77126,0.76939,0.77119,680
2021-06-14 05:00:00,0.77119,0.77153,0.77021,0.7709,1401
2021-06-14 09:00:00,0.7709,0.77232,0.77083,0.77186,1307
2021-06-14 13:00:00,0.77186,0.77259,0.77079,0.77089,1764
2021-06-14 17:00:00,0.77089,0.7714,0.77054,0.77116,430
2021-06-14 21:00:00,0.77116,0.77166,0.77082,0.7712,529
2021-06-15 01:00:00,0.7712,0.7713,0.76958,0.77108,1024
2021-06-15 05:00:00,0.77108,0.7716,0.76906,0.76921,1362
2021-06-15 09:00:00,0.76921,0.76998,0.76852,0.76903,1789
2021-06-15 13:00:00,0.76903,0.76981,0.76744,0.76843,2059
2021-06-15 17:00:00,0.76843,0.76888,0.76804,0.76876,657
2021-06-15 21:00:00,0.76876,0.76941,0.76838,0.76872,458
2021-06-16 01:00:00,0.76872,0.76968,0.76862,0.76963,902
2021-06-16 05:00:00,0.76963,0.77048,0.76882,0.77039,1393
2021-06-16 09:00:00,0.77039,0.77157,0.77018,0.7707,1118
2021-06-16 13:00:00,0.7707,0.77143,0.77008,0.77064,1517
2021-06-16 17:00:00,0.77064,0.77076,0.76071,0.76096,10808
2021-06-16 21:00:00,0.76096,0.76208,0.75976,0.761,1636
2021-06-17 01:00:00,0.761,0.76458,0.76096,0.76296,2118
2021-06-17 05:00:00,0.76296,0.76356,0.75926,0.76009,2938
2021-06-17 09:00:00,0.76009,0.76046,0.75612,0.7562,3099
2021-06-17 13:00:00,0.7562,0.75922,0.754,0.75435,4213
2021-06-17 17:00:00,0.75435,0.75606,0.75432,0.75513,1758
2021-06-17 21:00:00,0.75513,0.75612,0.75487,0.75503,850
2021-06-18 01:00:00,0.75503,0.75608,0.75322,0.75338,1156
2021-06-18 05:00:00,0.75338,0.75477,0.75108,0.75398,3370
2021-06-18 09:00:00,0.75398,0.75506,0.74942,0.75107,3851
2021-06-18 13:00:00,0.75107,0.75116,0.74788,0.74966,5842
2021-06-18 17:00:00,0.74966,0.75112,0.74786,0.74786,1994
2021-06-20 21:00:00,0.74786,0.75112,0.74636,0.75072,1397
2021-06-21 01:00:00,0.75072,0.7522,0.74812,0.74938,2804
2021-06-21 05:00:00,0.74938,0.75076,0.74781,0.7499,3376
2021-06-21 09:00:00,0.7499,0.75208,0.74948,0.75097,2625
2021-06-21 13:00:00,0.75097,0.75374,0.75076,0.7536,3411
2021-06-21 17:00:00,0.7536,0.75462,0.75348,0.75398,1030
2021-06-21 21:00:00,0.75398,0.75454,0.75214,0.75266,776
2021-06-22 01:00:00,0.75266,0.75276,0.75116,0.75192,1270
2021-06-22 05:00:00,0.75192,0.75222,0.74952,0.74994,2447
2021-06-22 09:00:00,0.74994,0.75232,0.74942,0.75059,2134
2021-06-22 13:00:00,0.75059,0.75422,0.75016,0.75411,2671
2021-06-22 17:00:00,0.75411,0.75646,0.75392,0.75536,1205
2021-06-22 21:00:00,0.75536,0.75602,0.75446,0.7549,820
2021-06-23 01:00:00,0.7549,0.75526,0.75382,0.75446,1164
2021-06-23 05:00:00,0.75446,0.7573,0.75388,0.75636,2721
2021-06-23 09:00:00,0.75636,0.75856,0.75592,0.75774,2425
2021-06-23 13:00:00,0.75774,0.75992,0.7574,0.75771,2411
2021-06-23 17:00:00,0.75771,0.75798,0.75666,0.75761,902
2021-06-23 21:00:00,0.75761,0.758,0.75704,0.75753,606
2021-06-24 01:00:00,0.75753,0.75788,0.7567,0.75748,860
