ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
GBP/JPY,GBPJPY.pi,2024-11-29 09:00:00,190.591,190.809,190.261,190.378,12465
GBP/JPY,GBPJPY.pi,2024-11-29 10:00:00,190.377,190.532,190.16,190.517,9165
GBP/JPY,GBPJPY.pi,2024-11-29 11:00:00,190.517,190.688,190.4,190.669,10782
GBP/JPY,GBPJPY.pi,2024-11-29 12:00:00,190.669,190.724,190.148,190.238,11573
GBP/JPY,GBPJPY.pi,2024-11-29 13:00:00,190.237,190.378,190.175,190.251,13895
GBP/JPY,GBPJPY.pi,2024-11-29 14:00:00,190.251,190.971,190.211,190.857,18765
GBP/JPY,GBPJPY.pi,2024-11-29 15:00:00,190.857,191.254,190.776,190.981,15272
GBP/JPY,GBPJPY.pi,2024-11-29 16:00:00,190.981,191.046,190.288,190.349,12692
GBP/JPY,GBPJPY.pi,2024-11-29 17:00:00,190.352,190.589,190.306,190.454,12883
GBP/JPY,GBPJPY.pi,2024-11-29 18:00:00,190.454,190.602,190.294,190.589,18089
GBP/JPY,GBPJPY.pi,2024-11-29 19:00:00,190.589,190.736,190.532,190.723,22918
GBP/JPY,GBPJPY.pi,2024-11-29 20:00:00,190.724,190.744,190.555,190.631,8166
GBP/JPY,GBPJPY.pi,2024-12-01 21:00:00,190.495,190.644,190.264,190.41,2947
GBP/JPY,GBPJPY.pi,2024-12-01 22:00:00,190.419,190.595,190.195,190.346,12081
GBP/JPY,GBPJPY.pi,2024-12-01 23:00:00,190.344,190.781,190.306,190.665,12880
GBP/JPY,GBPJPY.pi,2024-12-02 00:00:00,190.67,191.067,190.612,191.037,14301
GBP/JPY,GBPJPY.pi,2024-12-02 01:00:00,191.037,191.15,190.938,191.079,11685
GBP/JPY,GBPJPY.pi,2024-12-02 02:00:00,191.083,191.228,190.964,191.004,8416
GBP/JPY,GBPJPY.pi,2024-12-02 03:00:00,191.003,191.187,190.956,191.099,8720
GBP/JPY,GBPJPY.pi,2024-12-02 04:00:00,191.098,191.287,191.032,191.214,10496
