ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
USD/CAD,USDCAD.pi,2022-01-02 21:00:00,1.26276,1.27783,1.26275,1.27433,34388
USD/CAD,USDCAD.pi,2022-01-03 21:00:00,1.27433,1.27653,1.26664,1.2705899999999999,35624
USD/CAD,USDCAD.pi,2022-01-04 21:00:00,1.2705899999999999,1.27655,1.26888,1.27555,38056
USD/CAD,USDCAD.pi,2022-01-05 21:00:00,1.27554,1.28129,1.2706,1.27255,52761
USD/CAD,USDCAD.pi,2022-01-06 21:00:00,1.27246,1.27304,1.26312,1.26413,44370
USD/CAD,USDCAD.pi,2022-01-09 21:00:00,1.2643,1.2697,1.26095,1.26724,50231
USD/CAD,USDCAD.pi,2022-01-10 21:00:00,1.26719,1.26757,1.25665,1.25716,48576
USD/CAD,USDCAD.pi,2022-01-11 21:00:00,1.25708,1.2579,1.24949,1.25048,44046
USD/CAD,USDCAD.pi,2022-01-12 21:00:00,1.25044,1.252,1.24527,1.25197,45547
USD/CAD,USDCAD.pi,2022-01-13 21:00:00,1.25187,1.25698,1.2469999999999999,1.25535,56742
USD/CAD,USDCAD.pi,2022-01-16 21:00:00,1.25346,1.25563,1.24996,1.2511700000000001,35958
USD/CAD,USDCAD.pi,2022-01-17 21:00:00,1.25103,1.25627,1.24853,1.25123,60773
USD/CAD,USDCAD.pi,2022-01-18 21:00:00,1.25121,1.25238,1.24495,1.25128,61424
USD/CAD,USDCAD.pi,2022-01-19 21:00:00,1.25123,1.25157,1.24524,1.25021,53981
USD/CAD,USDCAD.pi,2022-01-20 21:00:00,1.25021,1.25867,1.24977,1.25775,70498
USD/CAD,USDCAD.pi,2022-01-23 21:00:00,1.25778,1.27009,1.25538,1.2634400000000001,80238
USD/CAD,USDCAD.pi,2022-01-24 21:00:00,1.26336,1.2668300000000001,1.25968,1.26263,79625
USD/CAD,USDCAD.pi,2022-01-25 21:00:00,1.26248,1.2687300000000001,1.2558799999999999,1.26643,76354
USD/CAD,USDCAD.pi,2022-01-26 21:00:00,1.26643,1.27468,1.2649599999999999,1.27386,92762
USD/CAD,USDCAD.pi,2022-01-27 21:00:00,1.27379,1.27963,1.27122,1.27637,78807
USD/CAD,USDCAD.pi,2022-01-30 21:00:00,1.2765900000000001,1.27766,1.2681200000000001,1.27029,58227
USD/CAD,USDCAD.pi,2022-01-31 21:00:00,1.27024,1.2726199999999999,1.26548,1.26845,52475
USD/CAD,USDCAD.pi,2022-02-01 21:00:00,1.26827,1.27053,1.2649,1.26606,47000
USD/CAD,USDCAD.pi,2022-02-02 21:00:00,1.26603,1.2714699999999999,1.26573,1.26764,64844
USD/CAD,USDCAD.pi,2022-02-03 21:00:00,1.26758,1.2787,1.26623,1.27496,67049
USD/CAD,USDCAD.pi,2022-02-06 21:00:00,1.2746,1.27557,1.26571,1.2665199999999999,60050
USD/CAD,USDCAD.pi,2022-02-07 21:00:00,1.26653,1.27206,1.2656800000000001,1.27027,52679
USD/CAD,USDCAD.pi,2022-02-08 21:00:00,1.27019,1.2714699999999999,1.26647,1.26693,42665
USD/CAD,USDCAD.pi,2022-02-09 21:00:00,1.26697,1.27273,1.2635399999999999,1.27188,63539
USD/CAD,USDCAD.pi,2022-02-10 21:00:00,1.27186,1.27531,1.2668599999999999,1.2736,77599
USD/CAD,USDCAD.pi,2022-02-13 21:00:00,1.27299,1.27833,1.27193,1.2726899999999999,82764
USD/CAD,USDCAD.pi,2022-02-14 21:00:00,1.27261,1.27739,1.27005,1.27172,64898
USD/CAD,USDCAD.pi,2022-02-15 21:00:00,1.2717100000000001,1.27249,1.26633,1.26863,62968
USD/CAD,USDCAD.pi,2022-02-16 21:00:00,1.26863,1.27335,1.26745,1.27072,71141
USD/CAD,USDCAD.pi,2022-02-17 21:00:00,1.27042,1.27602,1.2673,1.2748300000000001,64462
USD/CAD,USDCAD.pi,2022-02-20 21:00:00,1.27439,1.27603,1.27211,1.2748599999999999,51526
USD/CAD,USDCAD.pi,2022-02-21 21:00:00,1.2748599999999999,1.27824,1.27182,1.27691,75800
USD/CAD,USDCAD.pi,2022-02-22 21:00:00,1.27701,1.27701,1.26813,1.27321,60227
USD/CAD,USDCAD.pi,2022-02-23 21:00:00,1.27319,1.28772,1.27267,1.28099,119886
USD/CAD,USDCAD.pi,2022-02-24 21:00:00,1.2809300000000001,1.28199,1.26945,1.2705899999999999,82329
