datetime,open,high,low,close,tick_volume
2023-01-09 10:00:00,1811.02,1813.508,1800.331,1800.331,611
2023-01-09 11:00:00,1800.331,1809.786,1799.339,1807.796,384
2023-01-09 12:00:00,1807.796,1816.75,1806.306,1808.796,614
2023-01-09 13:00:00,1808.796,1812.032,1779.704,1781.444,2095
2023-01-09 14:00:00,1781.444,1791.642,1758.068,1782.942,2293
2023-01-09 15:00:00,1782.942,1787.418,1760.562,1772.004,922
2023-01-09 16:00:00,1772.004,1774.242,1764.296,1767.283,983
2023-01-09 17:00:00,1767.283,1770.023,1749.628,1762.064,1006
2023-01-09 18:00:00,1762.064,1766.542,1755.104,1761.324,489
2023-01-09 19:00:00,1761.324,1766.052,1759.087,1765.058,205
2023-01-09 20:00:00,1765.058,1765.058,1760.834,1762.577,306
2023-01-09 21:00:00,1762.577,1766.808,1760.836,1765.566,215
2023-01-09 23:00:00,1765.566,1769.554,1764.329,1767.814,174
2023-01-10 00:00:00,1767.814,1768.064,1763.837,1766.576,756
2023-01-10 01:00:00,1766.576,1773.292,1766.576,1771.554,433
2023-01-10 02:00:00,1771.554,1772.8,1768.326,1769.072,296
2023-01-10 03:00:00,1769.072,1772.558,1768.575,1770.818,856
2023-01-10 04:00:00,1770.818,1772.066,1768.336,1771.072,319
2023-01-10 05:00:00,1771.072,1780.278,1768.336,1777.294,196
2023-01-10 06:00:00,1777.294,1780.03,1774.31,1776.056,155
2023-01-10 07:00:00,1776.056,1780.288,1771.332,1776.558,402
2023-01-10 08:00:00,1776.558,1776.558,1765.615,1771.34,428
2023-01-10 09:00:00,1771.34,1779.052,1768.356,1774.826,504
2023-01-10 10:00:00,1774.826,1779.552,1763.636,1773.339,340
2023-01-10 11:00:00,1773.339,1788.514,1772.344,1774.836,675
2023-01-10 12:00:00,1774.836,1785.534,1774.836,1785.288,930
2023-01-10 13:00:00,1785.288,1791.008,1776.586,1786.536,811
2023-01-10 14:00:00,1786.536,1802.703,1776.094,1779.079,2069
2023-01-10 15:00:00,1779.079,1782.312,1762.419,1764.906,1187
