ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
GBP/USD,GBPUSD.pi,2022-01-02 21:00:00,1.3521,1.35328,1.34305,1.34758,32287
GBP/USD,GBPUSD.pi,2022-01-03 21:00:00,1.34679,1.35568,1.34588,1.35275,36625
GBP/USD,GBPUSD.pi,2022-01-04 21:00:00,1.35279,1.35978,1.35219,1.3554,40706
GBP/USD,GBPUSD.pi,2022-01-05 21:00:00,1.3553600000000001,1.35584,1.34896,1.35284,42145
GBP/USD,GBPUSD.pi,2022-01-06 21:00:00,1.35279,1.35968,1.3526500000000001,1.35843,34612
GBP/USD,GBPUSD.pi,2022-01-09 21:00:00,1.35662,1.3603100000000001,1.35321,1.35769,40061
GBP/USD,GBPUSD.pi,2022-01-10 21:00:00,1.35754,1.36357,1.35585,1.36342,40165
GBP/USD,GBPUSD.pi,2022-01-11 21:00:00,1.36348,1.37133,1.36205,1.3697,38603
GBP/USD,GBPUSD.pi,2022-01-12 21:00:00,1.36959,1.37481,1.36959,1.37042,42176
GBP/USD,GBPUSD.pi,2022-01-13 21:00:00,1.37081,1.37421,1.36529,1.3663,48728
GBP/USD,GBPUSD.pi,2022-01-16 21:00:00,1.3664100000000001,1.36893,1.36367,1.36443,35172
GBP/USD,GBPUSD.pi,2022-01-17 21:00:00,1.36419,1.36609,1.35728,1.35937,61396
GBP/USD,GBPUSD.pi,2022-01-18 21:00:00,1.35923,1.36482,1.35859,1.36113,53659
GBP/USD,GBPUSD.pi,2022-01-19 21:00:00,1.36114,1.36613,1.35864,1.35982,53155
GBP/USD,GBPUSD.pi,2022-01-20 21:00:00,1.35975,1.36016,1.3545,1.35523,59782
GBP/USD,GBPUSD.pi,2022-01-23 21:00:00,1.35477,1.35648,1.34399,1.34852,63764
GBP/USD,GBPUSD.pi,2022-01-24 21:00:00,1.3484099999999999,1.35183,1.34358,1.3502399999999999,60359
GBP/USD,GBPUSD.pi,2022-01-25 21:00:00,1.3492600000000001,1.35241,1.3443800000000001,1.34612,55860
GBP/USD,GBPUSD.pi,2022-01-26 21:00:00,1.34603,1.34674,1.33574,1.33813,69651
GBP/USD,GBPUSD.pi,2022-01-27 21:00:00,1.3372,1.34323,1.33648,1.33938,64871
GBP/USD,GBPUSD.pi,2022-01-30 21:00:00,1.33906,1.346,1.33865,1.34447,54087
GBP/USD,GBPUSD.pi,2022-01-31 21:00:00,1.34447,1.35276,1.3434300000000001,1.35196,49483
GBP/USD,GBPUSD.pi,2022-02-01 21:00:00,1.35154,1.35867,1.35089,1.35743,44532
GBP/USD,GBPUSD.pi,2022-02-02 21:00:00,1.35737,1.3627099999999999,1.35375,1.35956,60330
GBP/USD,GBPUSD.pi,2022-02-03 21:00:00,1.35951,1.36143,1.35047,1.35224,61305
GBP/USD,GBPUSD.pi,2022-02-06 21:00:00,1.3531900000000001,1.35506,1.34901,1.35352,50360
GBP/USD,GBPUSD.pi,2022-02-07 21:00:00,1.35361,1.35633,1.35071,1.35377,42399
GBP/USD,GBPUSD.pi,2022-02-08 21:00:00,1.35375,1.35887,1.35263,1.35336,37593
GBP/USD,GBPUSD.pi,2022-02-09 21:00:00,1.35334,1.36433,1.35228,1.35532,64912
GBP/USD,GBPUSD.pi,2022-02-10 21:00:00,1.35524,1.36091,1.35135,1.35549,73631
GBP/USD,GBPUSD.pi,2022-02-13 21:00:00,1.35469,1.35713,1.34946,1.35222,70128
GBP/USD,GBPUSD.pi,2022-02-14 21:00:00,1.35198,1.35663,1.34859,1.35331,55307
GBP/USD,GBPUSD.pi,2022-02-15 21:00:00,1.35339,1.3600400000000001,1.35254,1.35829,52462
GBP/USD,GBPUSD.pi,2022-02-16 21:00:00,1.35813,1.36375,1.35551,1.36159,65018
GBP/USD,GBPUSD.pi,2022-02-17 21:00:00,1.36144,1.36421,1.35727,1.35811,57238
GBP/USD,GBPUSD.pi,2022-02-20 21:00:00,1.35828,1.36379,1.35828,1.3599,47590
GBP/USD,GBPUSD.pi,2022-02-21 21:00:00,1.3599,1.36044,1.35379,1.35776,63995
GBP/USD,GBPUSD.pi,2022-02-22 21:00:00,1.35742,1.36201,1.3535300000000001,1.35431,51055
GBP/USD,GBPUSD.pi,2022-02-23 21:00:00,1.35426,1.35488,1.3272300000000001,1.3372,110578
GBP/USD,GBPUSD.pi,2022-02-24 21:00:00,1.3369,1.34384,1.33661,1.34021,72083
GBP/USD,GBPUSD.pi,2022-02-27 21:00:00,1.33093,1.34311,1.3309,1.34166,81961
GBP/USD,GBPUSD.pi,2022-02-28 21:00:00,1.34161,1.3437000000000001,1.33018,1.33179,68334
GBP/USD,GBPUSD.pi,2022-03-01 21:00:00,1.3316,1.34063,1.32712,1.3405,75492
GBP/USD,GBPUSD.pi,2022-03-02 21:00:00,1.34052,1.34174,1.3317,1.3345799999999999,65922
GBP/USD,GBPUSD.pi,2022-03-03 21:00:00,1.33456,1.33535,1.3202099999999999,1.32236,77369
GBP/USD,GBPUSD.pi,2022-03-06 21:00:00,1.32264,1.32375,1.31014,1.3103099999999999,96331
GBP/USD,GBPUSD.pi,2022-03-07 21:00:00,1.31026,1.3144,1.30816,1.3101,89886
GBP/USD,GBPUSD.pi,2022-03-08 21:00:00,1.30991,1.31893,1.30877,1.31745,66539
GBP/USD,GBPUSD.pi,2022-03-09 21:00:00,1.31742,1.31942,1.3081,1.30834,67069
GBP/USD,GBPUSD.pi,2022-03-10 21:00:00,1.3082,1.31243,1.3026900000000001,1.30351,66019
GBP/USD,GBPUSD.pi,2022-03-13 21:00:00,1.30355,1.30786,1.30002,1.30008,57154
GBP/USD,GBPUSD.pi,2022-03-14 21:00:00,1.3001,1.30881,1.29999,1.30412,63381
GBP/USD,GBPUSD.pi,2022-03-15 21:00:00,1.3037,1.3155999999999999,1.3029,1.31476,71426
GBP/USD,GBPUSD.pi,2022-03-16 21:00:00,1.3148900000000001,1.32105,1.30875,1.31477,61999
GBP/USD,GBPUSD.pi,2022-03-17 21:00:00,1.3147199999999999,1.31964,1.31104,1.3176,54773
GBP/USD,GBPUSD.pi,2022-03-20 21:00:00,1.31697,1.32096,1.31262,1.3166,53427
GBP/USD,GBPUSD.pi,2022-03-21 21:00:00,1.31662,1.32733,1.31195,1.32609,60733
GBP/USD,GBPUSD.pi,2022-03-22 21:00:00,1.32622,1.32979,1.31746,1.3204099999999999,52885
GBP/USD,GBPUSD.pi,2022-03-23 21:00:00,1.3204099999999999,1.3213599999999999,1.31564,1.3186200000000001,58205
GBP/USD,GBPUSD.pi,2022-03-24 21:00:00,1.31867,1.32243,1.31592,1.31796,54741
GBP/USD,GBPUSD.pi,2022-03-27 21:00:00,1.31856,1.31872,1.30668,1.3079100000000001,65100
GBP/USD,GBPUSD.pi,2022-03-28 21:00:00,1.30905,1.3159100000000001,1.30504,1.30921,72111
GBP/USD,GBPUSD.pi,2022-03-29 21:00:00,1.30892,1.3182,1.30809,1.31307,63818
GBP/USD,GBPUSD.pi,2022-03-30 21:00:00,1.31299,1.31751,1.31055,1.31331,64051
GBP/USD,GBPUSD.pi,2022-03-31 21:00:00,1.31328,1.3151,1.3086,1.31129,57030
GBP/USD,GBPUSD.pi,2022-04-03 21:00:00,1.30926,1.31364,1.30898,1.31135,46433
GBP/USD,GBPUSD.pi,2022-04-04 21:00:00,1.31122,1.31662,1.30663,1.30694,49596
GBP/USD,GBPUSD.pi,2022-04-05 21:00:00,1.30727,1.31079,1.30449,1.3068,61010
GBP/USD,GBPUSD.pi,2022-04-06 21:00:00,1.3066200000000001,1.31061,1.3051599999999999,1.30731,53256
GBP/USD,GBPUSD.pi,2022-04-07 21:00:00,1.30736,1.30838,1.2982,1.3020399999999999,46231
GBP/USD,GBPUSD.pi,2022-04-10 21:00:00,1.30297,1.30562,1.29887,1.30285,49311
GBP/USD,GBPUSD.pi,2022-04-11 21:00:00,1.30301,1.30533,1.29934,1.2999800000000001,56847
GBP/USD,GBPUSD.pi,2022-04-12 21:00:00,1.29992,1.31167,1.29728,1.31166,52475
GBP/USD,GBPUSD.pi,2022-04-13 21:00:00,1.3115999999999999,1.31467,1.3033000000000001,1.30613,54053
GBP/USD,GBPUSD.pi,2022-04-14 21:00:00,1.3061,1.30775,1.30409,1.30536,64651
GBP/USD,GBPUSD.pi,2022-04-17 21:00:00,1.30441,1.3064,1.30043,1.30122,36064
GBP/USD,GBPUSD.pi,2022-04-18 21:00:00,1.30167,1.30403,1.29801,1.29955,51268
GBP/USD,GBPUSD.pi,2022-04-19 21:00:00,1.29961,1.30702,1.299,1.30671,57615
GBP/USD,GBPUSD.pi,2022-04-20 21:00:00,1.30663,1.30899,1.30219,1.30281,60748
GBP/USD,GBPUSD.pi,2022-04-21 21:00:00,1.30294,1.30348,1.28226,1.28275,63264
GBP/USD,GBPUSD.pi,2022-04-24 21:00:00,1.2828300000000001,1.28392,1.2697,1.27394,76479
GBP/USD,GBPUSD.pi,2022-04-25 21:00:00,1.27402,1.27718,1.25706,1.25725,69202
GBP/USD,GBPUSD.pi,2022-04-26 21:00:00,1.25728,1.2601200000000001,1.25021,1.2538,71542
GBP/USD,GBPUSD.pi,2022-04-27 21:00:00,1.2538,1.25694,1.24112,1.24514,74222
GBP/USD,GBPUSD.pi,2022-04-28 21:00:00,1.24519,1.2614,1.24416,1.25674,67488
GBP/USD,GBPUSD.pi,2022-05-01 21:00:00,1.25783,1.25967,1.24726,1.24918,59565
GBP/USD,GBPUSD.pi,2022-05-02 21:00:00,1.24905,1.25666,1.24701,1.2495,59852
GBP/USD,GBPUSD.pi,2022-05-03 21:00:00,1.24951,1.26376,1.24512,1.26244,63728
GBP/USD,GBPUSD.pi,2022-05-04 21:00:00,1.2624,1.2635,1.2325,1.23572,82330
GBP/USD,GBPUSD.pi,2022-05-05 21:00:00,1.23562,1.23797,1.22756,1.23403,91512
GBP/USD,GBPUSD.pi,2022-05-08 21:00:00,1.23478,1.2405599999999999,1.22605,1.23301,77571
