cost_total,profit_moyen,profit_median,solde_negatif,annee1_neg,b_first_profit_p50,b_first_profit_p90,b_never_profitable,hit_ceiling_960,hit_ceiling_1000,hit_ceiling_3000,hit_ceiling_5000,label
1600.0,247629.22189906606,244415.2418962673,0.0,3.833333333333333,5.007824074074074,42.85831018518518,0.0,100.0,100.0,100.0,100.0,A25k+B25k (ref)
1200.0,188920.51108974073,188369.37307136264,0.0,3.6666666666666665,5.007824074074074,54.29824074074074,0.0,100.0,100.0,100.0,100.0,A25k+B10k
1000.0,165064.19590386786,166283.15739430286,0.0,4.333333333333334,5.007824074074074,54.29824074074074,0.0,100.0,100.0,100.0,100.0,A25k+B5k
800.0,97397.18940457396,97415.17615446816,0.0,3.0,5.257858796296296,61.04370486111111,0.0,100.0,100.0,100.0,100.0,A10k+B10k
600.0,77897.92662564028,77293.62877534087,0.0,3.833333333333333,5.257858796296296,54.29824074074074,0.0,100.0,100.0,100.0,100.0,A10k+B5k
400.0,49259.6715205817,50345.63609351364,0.0,3.0,5.257858796296296,54.29824074074074,0.0,100.0,100.0,100.0,100.0,A5k+B5k
