date_creation,ticker,asset_class,timeframe,prix_entree,stop_loss_init,tp1_init,tp2_init,rr_tp1,rr_tp2,statut_final,score_force
2023-05-17 17:35:03,GOLD - GBP,FX/Indices,1H,1585.38,1590.71,1575.06,1506.28,1.9362101313321396,14.840525328330434,SEUIL PRÉSERVÉ,8.6
2023-05-11 17:35:08,SILVER - GBP,FX/Indices,1H,19.35,19.73,18.92,18.76,1.1315789473684232,1.5526315789473721,SEUIL PRÉSERVÉ,8.6
2023-05-10 21:30:29,SILVER - CAD,FX/Indices,1H,33.95,34.16,33.41,32.81,2.5714285714286778,5.428571428571593,OBJECTIF ATTEINT,8.2
2023-05-10 21:30:27,SILVER - EUR,FX/Indices,1H,23.12,23.34,22.9,22.74,1.0000000000000162,1.7272727272727477,OBJECTIF ATTEINT,7.7
2023-05-05 20:02:07,GOLD FULL0625,FX/Indices,Journalier,2025.7,2005.0,,,,,INVALIDÉE,6.4
2023-05-04 22:30:54,SILVER - GBP,FX/Indices,1H,20.72,20.6,20.86,21.69,1.1666666666666963,8.083333333333526,INVALIDÉE,8.8
2023-05-04 18:34:53,SILVER - NZD,FX/Indices,1H,41.34,41.06,41.83,42.49,1.7499999999999747,4.1071428571428354,INVALIDÉE,7.7
2023-05-04 16:35:09,GOLD FULL0625,FX/Indices,1H,2057.3,2029.0,,,,,SEUIL PRÉSERVÉ,8.6
2023-05-04 11:59:24,GOLD - CHF,FX/Indices,Journalier,1807.28,1785.45,1839.66,1899.95,1.483279890059561,4.245075584058652,INVALIDÉE,7.5
2023-05-01 10:29:57,SILVER - EUR,FX/Indices,1H,22.86,22.74,23.02,23.22,1.3333333333333235,2.9999999999999702,OBJECTIF ATTEINT,8.6
2023-05-01 05:30:44,GOLD - NZD,FX/Indices,1H,3204.3,3215.02,3184.53,3096.39,1.8442164179104805,10.066231343283798,INVALIDÉE,8.0
2023-05-01 04:31:16,SILVER - CHF,FX/Indices,1H,22.44,22.37,22.52,22.65,1.142857142857114,2.9999999999999494,OBJECTIF ATTEINT,8.8
2023-04-28 14:39:17,SILVER - GBP,FX/Indices,1H,19.9,19.95,19.85,19.7,0.999999999999929,3.999999999999929,INVALIDÉE,7.5
2023-04-27 08:33:21,SILVER - AUD,FX/Indices,1H,37.85,37.74,38.14,39.53,2.636363636363642,15.27272727272735,INVALIDÉE,8.2
2023-04-27 05:30:43,SILVER - CAD,FX/Indices,1H,34.13,33.97,34.36,35.73,1.4374999999999474,9.999999999999734,INVALIDÉE,8.6
2023-04-27 05:30:41,GOLD - CAD,FX/Indices,1H,2725.01,2717.83,2736.38,2756.13,1.5835654596099484,4.334261838439921,INVALIDÉE,8.6
2023-04-25 12:33:47,SILVER - EUR,FX/Indices,1H,22.36,22.57,21.77,21.0,2.8095238095237973,6.476190476190447,INVALIDÉE,8.0
2023-04-25 00:30:05,SILVER - CAD,FX/Indices,1H,34.12,33.88,34.36,34.53,1.0000000000000295,1.7083333333333852,INVALIDÉE,8.8
2023-04-19 07:33:41,SILVER - NZD,FX/Indices,1H,40.26,40.75,39.65,39.35,1.2448979591836673,1.8571428571428426,INVALIDÉE,8.0
2023-04-13 02:31:16,SILVER - CHF,FX/Indices,1H,22.88,22.74,23.04,23.46,1.1428571428571392,4.142857142857139,OBJECTIF ATTEINT,8.8
2023-04-12 21:30:21,SILVER - NZD,FX/Indices,1H,40.98,40.64,41.48,42.95,1.4705882352941337,5.794117647058904,SEUIL PRÉSERVÉ,8.2
2023-04-12 21:30:20,SILVER - CAD,FX/Indices,1H,34.24,33.77,35.01,36.66,1.6382978723404211,5.1489361702127665,SEUIL PRÉSERVÉ,8.6
