config,ceiling,bb_threshold,use_any_rr,n,profit_moyen,profit_median,solde_negatif_annee4,hit_ceiling_pct,annee1_neg,annee1_neg_pre,annee1_neg_post,bb_instant_opens_moy,bb_classic_opens_moy,corr_swap_admits_moy,instant_trades_total,instant_risk_capped_pct
MITIGE,960.0,5000.0,True,600,6461135.965544844,6223641.730022805,0.16666666666666669,0.5,23.333333333333332,7.000000000000001,16.333333333333332,11.725,0.35,399.49333333333334,2582904,99.99562507936804
MITIGE,1000.0,5000.0,True,600,6461135.965544844,6223641.730022805,0.16666666666666669,0.5,23.333333333333332,7.000000000000001,16.333333333333332,11.725,0.35,399.49333333333334,2582904,99.99562507936804
MITIGE,3000.0,0.0,True,600,6738422.005665306,6530435.333260107,0.0,0.0,14.166666666666666,1.8333333333333333,12.333333333333334,10.19,0.0,415.5416666666667,2819113,99.94941671369682
MITIGE,5000.0,0.0,True,600,6738422.005665306,6530435.333260107,0.0,0.0,14.166666666666666,1.8333333333333333,12.333333333333334,10.19,0.0,415.5416666666667,2819113,99.94941671369682
