config,ceiling,bb_threshold,use_any_rr,n,profit_moyen,profit_median,solde_negatif_annee4,hit_ceiling_pct,annee1_neg,annee1_neg_pre,annee1_neg_post,bb_instant_opens_moy,bb_classic_opens_moy,corr_swap_admits_moy,instant_trades_total,instant_risk_capped_pct
REF (rr135corr080 seul),3000.0,,False,600,6361445.131896913,6158894.948608564,0.33333333333333337,0.6666666666666667,22.0,6.666666666666667,15.333333333333332,0.0,69.89833333333333,0.0,0,
"COMBINE_original (bb_th=0 + any-RR, risque NON corrige)",3000.0,0.0,True,600,7825506.255792629,7495379.1328718215,0.0,0.16666666666666669,10.666666666666668,1.0,9.666666666666666,11.17,0.0,487.5283333333333,3348385,0.0
"COMBINE_corrige (bb_th=0 + any-RR, cap 1,5% Instant)",3000.0,0.0,True,600,7388273.297108189,7094108.588206482,0.0,0.33333333333333337,11.666666666666666,0.8333333333333334,10.833333333333334,10.186666666666667,0.0,486.0566666666667,3340425,99.95838852840582
